52737.43561,-1.95E-02
52737.46365,2.79E+00
52737.49135,4.39E+00
52737.51927,7.00E+00
52737.5472,7.84E+00
52737.67461,7.56E+00
52737.69096,-1.58E+00
52737.71326,5.14E-01
52737.73468,2.81E+00
52737.75792,2.76E+00
52737.78002,1.17E+00
52737.80145,8.98E-01
52737.82376,1.37E+00
52737.84608,3.31E+00
52737.86887,-4.14E-01
52737.89086,3.89E+00
52737.91334,3.75E+00
52737.93553,2.35E+00
52737.95672,1.74E+00
52737.97918,-5.21E-01
52738.0024,-2.73E+00
52738.02477,6.39E+00
52738.04575,-3.99E-01
52738.06892,2.28E+00
52738.09122,3.54E+00
52738.1134,5.50E-01
52738.13566,4.31E-02
52738.15781,1.47E+00
52738.18015,2.44E+00
52738.20217,-1.33E+00
52738.22444,1.01E+00
52738.24646,1.12E+00
52738.26799,1.96E+00
52738.29104,1.42E+00
52743.30395,6.93E+00
52743.32762,-4.27E+00
52743.35781,2.67E-01
52743.38473,-1.44E+00
52743.41239,4.12E-02
52743.4392,2.58E+00
52743.46538,4.05E+00
52743.49322,2.88E+00
52743.51896,7.33E-01
52743.54675,2.31E+00
52743.57292,1.68E+00
52743.59975,-7.95E-01
52743.62663,8.12E-01
52743.65357,-1.17E+00
52743.68051,-2.95E+00
52743.70752,1.23E+00
52743.73534,1.42E+00
52743.76197,-3.12E-01
52743.78806,5.93E+00
52743.81497,1.46E+00
52743.84189,-1.37E+00
52744.00446,2.66E+00
52744.03033,4.90E-01
52744.058,8.26E+00
52744.08491,-4.08E-01
52744.11163,-2.71E+00
52744.1387,5.86E+00
52744.16559,-4.65E+00
52744.19227,-2.37E+00
52744.21904,6.00E+00
52744.24613,1.27E+00
52744.32266,7.64E-01
52744.33866,2.38E-01
52744.37816,-1.63E+00
52744.3997,-4.00E+00
52744.4221,-3.29E+00
52744.45029,-4.62E-01
52744.51062,-1.41E+00
52744.56137,4.62E+00
52744.57684,1.29E-01
52744.61182,1.29E-01
52744.63397,2.67E+00
52744.65544,-1.89E-01
52744.67786,-6.07E+00
52744.69998,-3.24E+00
52744.73097,1.42E+00
52744.76204,3.96E-01
52744.78439,6.15E-01
52744.80675,3.66E+00
52744.82906,2.19E-01
52744.85144,-1.66E+00
52744.8737,4.40E+00
52744.8961,-5.03E-01
52744.91889,-2.40E+00
52744.94029,-8.49E-01
52744.96351,6.62E-01
52744.98578,-2.14E+00
52745.0081,1.55E-01
52745.02953,1.10E+00
52745.05186,-1.93E+00
52745.07518,-3.99E+00
52745.09616,4.17E+00
52745.11855,-1.13E+00
52745.14084,2.87E+00
52745.16326,3.81E+00
52745.18639,2.73E+00
52745.20862,1.73E-01
52745.23097,3.02E+00
52745.25304,3.16E+00
52745.27433,3.50E-01
52745.29755,2.34E+00
52745.31899,1.56E+00
52745.34129,1.06E-01
52745.36502,1.96E+00
52745.38252,-6.75E-01
52745.41035,1.11E+00
52745.44056,9.32E-01
52745.46288,6.35E-02
52745.48473,6.98E-01
52745.50716,1.95E+00
52745.52946,1.45E-01
52745.55277,1.30E+00
52746.46255,2.77E+00
52746.49054,1.93E+00
52746.51833,1.93E+00
52746.5463,1.91E+00
52746.58317,2.23E+00
52747.92428,7.23E-01
52747.93977,3.00E+00
52747.96203,2.68E+00
52747.98416,4.39E-01
52748.00642,1.30E+00
52748.02826,4.59E+00
52748.05046,-1.20E+00
52748.07267,3.59E+00
52748.09415,-7.64E-01
52748.1165,5.94E-01
52748.1398,2.30E-01
52748.16218,-2.19E+00
52748.18339,-7.20E-01
52748.20654,1.96E+00
52748.22858,1.99E-01
52748.25009,-1.86E+00
52748.27343,3.26E-01
52748.29566,-1.30E+00
52748.31703,-2.43E-01
52748.33933,7.51E-01
52748.36249,1.87E+00
52748.38884,7.63E-01
52748.41572,-1.48E-01
52748.43889,2.92E-01
52749.56837,1.11E+00
52749.57664,-1.18E+00
52749.59327,2.97E+00
52749.61622,9.08E-01
52749.63766,1.63E+00
52749.65992,1.45E+00
52749.68226,3.40E+00
52749.7049,-1.81E+00
52749.72813,2.47E+00
52749.75036,6.62E-01
52749.77275,2.38E+00
52749.7941,3.06E+00
52749.81729,3.56E+00
52749.8395,3.19E+00
52749.86202,2.25E+00
52749.88394,-1.90E-01
52749.90524,3.10E+00
52749.92764,2.08E+00
52749.94997,2.08E+00
52749.97227,3.14E+00
52749.99459,4.07E+00
52750.01688,3.61E+00
52750.03928,1.20E+00
52750.06164,3.94E+00
52750.08348,3.57E+00
52750.10586,5.21E-01
52750.12819,2.97E-01
52750.15123,4.04E+00
52750.17354,2.24E+00
52750.19596,2.69E+00
52750.21806,1.64E+00
52750.24034,2.65E+00
52750.58067,5.95E+00
52750.60741,2.51E+00
52750.63357,9.65E+00
52750.66054,1.67E+00
52750.70744,4.82E-01
52750.75231,1.12E+00
52750.78021,1.53E+00
52750.8072,-1.96E+00
52750.83297,2.83E+00
52750.86075,1.48E+00
52750.88667,-4.50E-01
52750.91459,6.90E-01
52750.94061,-1.13E+00
52750.96757,3.57E+00
52750.99447,3.14E+00
52751.02151,-2.85E+00
52751.04933,2.75E+00
52751.07598,1.73E+00
52751.10217,2.16E+00
52751.12899,5.42E-01
52751.15591,2.64E+00
52751.31739,-2.59E+00
52751.34435,5.02E+00
52751.37704,-1.27E+00
52751.4089,3.93E+00
52751.4347,-7.42E-01
52751.46175,1.05E+00
52751.48958,-4.76E+00
52751.51624,-2.13E-01
52751.54307,3.04E-01
52751.99576,8.72E-01
52752.02196,3.75E+00
52752.04848,2.70E+00
52752.07085,9.33E-01
52752.09289,-6.83E-01
52752.11439,4.93E-01
52752.13761,-4.59E-01
52752.15885,7.65E-01
52752.18202,4.78E+00
52752.20135,4.53E+00
52752.21751,3.67E-01
52752.23955,9.59E-01
52752.26018,1.13E-02
52752.27539,1.04E+00
52752.29744,2.20E+00
52752.31887,-2.11E+00
52752.3411,4.17E+00
52752.36426,4.35E-01
52752.38648,2.72E+00
52752.408,-2.12E+00
52752.43124,4.99E+00
52752.45213,5.87E+00
52752.47455,1.48E+00
52752.4968,-2.90E+00
52752.51915,1.49E+00
52752.5423,-2.65E+00
52752.5646,-8.10E-01
52752.58679,1.72E+00
52752.60819,2.69E+00
52752.63031,3.50E+00
52752.65336,1.99E+00
52752.67563,2.03E+00
52752.69275,3.05E+00
52752.72,-4.18E-01
52752.74143,-3.10E+00
52752.76377,-4.03E-01
52752.78688,-6.48E-01
52752.80909,-8.24E-01
52752.83098,2.56E-01
52752.85338,2.55E+00
52752.87475,-1.73E+00
52752.89801,-1.00E-02
52752.91634,2.68E+00
52752.94234,-2.10E+00
52752.96379,1.95E-01
52752.98598,1.80E+00
52753.00891,-1.72E+00
52753.03087,-3.71E-01
52753.05311,7.96E-01
52753.06579,-1.20E+00
52753.09675,2.36E-01
52753.12005,1.81E+00
52753.14209,2.13E+00
52753.16454,-2.84E+00
52753.18569,-3.21E-01
52753.20893,-1.67E+00
52753.23116,-2.11E+00
52753.25242,1.81E+00
52753.27476,2.03E+00
52753.30932,8.64E-01
52753.34188,1.99E+00
52753.36419,2.87E+00
52753.38716,-2.73E+00
52753.40915,1.98E+00
52753.43652,1.53E+00
52753.464,-5.98E-01
52753.48525,4.18E-01
52753.50753,1.75E+00
52753.53077,-5.33E+00
52753.5528,1.76E+00
52753.68139,4.58E+00
52753.69782,1.90E+00
52753.73647,1.40E+01
52753.80446,8.73E-01
52753.82657,2.49E+00
52753.84893,3.48E-01
52753.87106,4.74E+00
52753.89246,3.89E+00
52753.91562,-7.40E-01
52753.93778,-1.75E+00
52753.9813,8.37E+00
52754.00433,-3.39E-01
52754.02663,-2.82E+00
52754.04881,2.51E+00
52754.0672,4.98E+00
52754.09332,3.38E-01
52754.11492,-5.99E+00
52754.18193,7.17E+00
52754.20415,2.05E+00
52754.22635,3.55E+00
52754.24855,1.41E+00
52754.27076,2.72E+00
52754.2932,-1.38E+00
52754.40454,9.13E+00
52754.42774,-7.49E-02
52754.44909,-5.79E-01
52754.4721,4.85E+00
52755.01658,6.86E+00
52755.03886,9.26E+00
52755.08404,6.54E+00
52755.19426,-7.91E+00
52755.21649,5.21E-01
52755.23879,1.11E+01
52755.41631,-4.57E+00
52755.43855,-1.22E+01
52755.59486,1.92E+01
52755.61706,1.58E+00
52755.79354,9.73E+00
52756.47794,-2.72E+00
52756.49414,4.53E+00
52756.51626,-1.11E+00
52756.5383,6.00E+00
52756.55966,3.40E-01
52756.582,1.21E+00
52756.60516,3.32E+00
52756.62727,6.96E+00
52756.64876,-1.58E+00
52756.70018,1.61E+00
52756.72931,6.85E-01
52756.75254,3.09E+00
52756.77375,-7.71E-01
52756.79609,1.91E+00
52756.81915,1.64E+00
52756.84143,1.85E+00
52756.86277,5.53E+00
52756.88553,5.42E+00
52756.95218,3.50E-01
52756.97357,4.18E+00
52756.99592,2.81E+00
52757.01914,3.27E+00
52757.04119,9.77E-01
52757.08552,2.46E+00
52757.10672,-5.88E-01
52757.12988,2.15E+00
52757.15202,4.91E+00
52757.17354,5.49E+00
52757.19665,-1.57E+00
52757.21786,3.97E+00
52757.26227,4.49E+00
52757.28536,1.81E+00
52757.30755,-2.12E+00
52757.32977,1.65E-01
52757.35704,-2.01E-01
52757.38432,-3.09E+00
52757.40641,-1.17E+01
52757.4727,-2.42E+00
52757.49491,-2.90E+00
52757.51711,3.38E+00
52758.47926,9.59E-01
52758.48803,2.41E+00
52758.49907,-2.20E+00
52758.66308,-1.28E+00
52758.68525,-5.51E+00
52758.70759,2.51E+00
52758.72969,2.05E+00
52758.75111,1.04E+00
52759.03468,-1.13E+01
52759.79629,6.03E+00
52759.81845,6.66E+00
52759.84029,-4.08E+00
52759.86278,-2.26E-01
52759.88531,1.86E+00
52760.16784,1.28E+01
52869.97132,8.06E+00
52870.22588,-2.42E+00
52870.24905,-7.65E+00
52870.33793,8.50E-01
52870.36499,-3.74E+00
52870.39224,3.64E+00
52870.59209,-4.39E+00
52870.61437,7.81E+00
52870.63643,4.45E+00
52870.70318,3.69E+00
52870.72156,-2.95E+00
52870.74766,3.17E+00
52870.76981,4.47E+00
52870.79127,-2.10E+00
52870.94738,5.86E-01
52870.96885,-3.05E-01
52870.99201,-3.37E+00
52871.01411,2.00E+00
52871.04061,2.51E+00
52871.06839,1.14E+01
52871.0906,-4.35E+00
52871.11275,8.77E+00
52871.13519,2.24E+00
52871.15628,-3.03E-01
52871.18932,7.90E-01
52874.61685,4.26E-02
52874.65562,8.09E+00
52874.69115,8.88E-01
52874.73247,4.13E+00
52874.77371,1.79E+00
52874.81513,8.75E-02
52874.8566,1.19E+00
52874.89777,-5.80E-01
52874.93898,-6.15E-01
52874.98019,-1.26E+00
52875.02171,2.27E+00
52875.06187,3.00E+00
52875.10418,4.04E+00
52875.14569,1.53E+00
52875.18715,3.13E+00
52875.22812,1.77E+00
52875.26867,2.76E+00
52875.31001,5.15E+00
52875.43416,4.93E-01
52875.4765,2.09E+00
52875.51768,3.24E-01
52875.55825,2.89E+00
52875.60052,5.62E-02
52875.642,8.68E-01
52875.6823,2.78E+00
52875.72363,9.85E-01
52875.76498,1.93E+00
52875.80638,3.78E+00
52875.84777,6.60E-01
52875.89003,9.37E-02
52875.932,-5.18E-01
52875.99119,2.28E+00
52876.03219,1.34E+00
52876.08031,2.22E+00
52876.12817,3.80E+00
52876.16947,-1.50E+00
52876.21097,5.78E-01
52876.25119,-2.52E+00
52876.29336,1.86E+00
52876.34236,1.23E+00
52876.38527,-4.46E-01
52876.42187,8.59E-01
52876.46305,1.81E+00
52876.50448,-3.76E+00
52876.54498,4.62E-01
52876.58635,-2.17E+00
52876.62773,-4.67E+00
52876.6691,1.34E+00
52876.71049,1.25E+00
52876.75186,1.25E+00
52876.79404,2.42E+00
52876.83436,5.13E+00
52876.87679,-3.41E+00
52876.91818,2.78E+00
52876.95941,-1.00E+00
52877.00551,-3.10E-01
52877.06313,8.41E-01
52877.09327,-5.72E-01
52877.6261,9.00E-01
52877.6806,1.86E+00
52877.72185,1.76E+00
52877.76326,1.82E+00
52877.8045,8.38E-01
52877.84506,7.82E-01
52877.88645,1.66E+00
52877.92784,2.18E+00
52877.96915,6.13E-01
52878.01061,3.09E+00
52878.05281,1.76E+00
52878.09319,3.14E+00
52878.13556,3.02E-01
52878.17685,2.32E+00
52878.21837,-6.52E-01
52878.25869,8.67E-01
52878.30007,-3.89E-01
52878.34144,4.19E+00
52878.38284,4.83E+00
52878.42424,4.59E+00
52878.46644,2.34E+00
52878.50773,8.14E-01
52878.54937,3.30E+00
52878.59035,1.87E-02
52878.63183,8.71E-01
52878.67296,2.19E+00
52878.71456,1.55E-03
52878.75558,3.14E+00
52878.79689,9.95E-01
52878.83814,5.55E-01
52878.87962,2.79E+00
52878.92083,6.11E+00
52878.97968,-1.09E+00
52879.02113,-1.22E+00
52879.07005,-1.75E+00
52879.12073,2.31E-01
52879.16124,3.30E-01
52879.20262,-7.26E-01
52879.244,3.98E+00
52879.28539,-8.48E+00
52879.33228,-3.60E-02
52879.37808,1.81E+00
52879.41957,9.72E-01
52879.46095,4.12E+00
52879.50224,3.52E+00
52879.5434,2.43E+00
52879.5848,1.56E-01
52879.6259,2.25E+00
52879.66719,1.57E+00
52879.70856,1.91E+00
52879.75005,4.94E+00
52879.79152,3.04E+00
52879.83249,-6.86E-01
52879.87298,2.37E+00
52879.91438,2.95E+00
52879.95582,-1.49E+00
52880.01101,-2.15E+00
52880.09082,5.96E-02
52880.13256,2.97E+00
52880.16623,4.27E+00
52880.61248,1.41E+00
52880.67007,1.90E+00
52880.71154,1.03E+00
52880.75252,-4.12E-01
52880.79395,1.23E+00
52880.83446,2.19E+00
52880.8758,-9.35E-01
52880.91719,-3.02E+00
52880.95954,-1.63E+00
52881.00083,2.97E-01
52881.04214,1.65E+00
52881.08359,-3.29E-01
52881.12494,-6.21E-01
52881.16544,8.59E-01
52881.20764,5.09E-01
52881.24912,3.05E-02
52881.29039,2.87E-01
52881.33165,-5.88E-01
52881.37304,1.35E+00
52881.41423,-3.59E+00
52881.4548,1.62E+00
52881.49711,-3.39E-01
52881.53735,3.88E-01
52881.57877,4.45E-02
52881.62102,1.77E+00
52881.65282,-1.68E+01
52881.85335,3.23E-01
52881.89521,-5.54E-01
52881.95337,-3.38E-01
52881.99389,1.13E+00
52882.03532,8.03E-01
52882.08214,-1.84E-02
52882.12903,1.27E+00
52882.17042,7.88E-02
52882.2126,5.80E-01
52882.25396,1.09E+00
52882.29558,-4.78E-01
52882.34995,3.28E+00
52882.40475,2.16E+00
52882.446,1.62E+00
52882.48554,1.01E+00
52882.52859,5.78E+00
52882.56993,3.53E+00
52882.61119,3.71E+00
52882.65241,6.13E+00
52882.69384,5.33E+00
52882.73509,5.33E+00
52882.77568,1.60E+00
52882.81704,1.40E-02
52882.85843,2.88E-01
52882.89976,2.22E+00
52882.94113,6.95E+00
52882.98753,1.24E+00
52883.03478,1.44E+00
52883.07607,3.52E+00
52883.11782,3.57E+00
52883.58642,1.51E+00
52883.6252,-2.27E-02
52883.65958,1.73E+00
52883.7018,1.14E+00
52883.74299,3.06E+00
52883.78445,-1.71E-01
52883.82552,-4.58E-01
52883.86675,9.60E-01
52883.90822,1.74E+00
52883.96316,3.24E+00
52884.02527,2.73E-01
52884.07261,2.62E+00
52884.1149,1.71E+00
52884.15627,3.53E+00
52884.19759,1.23E+00
52884.23815,2.39E+00
52884.28034,1.92E+00
52884.32167,4.41E+00
52884.36311,1.76E+00
52884.40449,3.85E+00
52884.44566,3.06E+00
52884.48712,2.28E+00
52884.52852,2.65E+00
52884.56991,-1.48E-01
52884.61125,1.75E+00
52884.65174,1.16E+00
52884.69398,-1.08E-01
52884.73532,2.34E+00
52884.77672,-1.08E+00
52884.81788,4.59E+00
52884.85925,2.83E-01
52884.88492,4.88E+00
52884.95938,-2.79E+00
52885.00062,7.58E-01
52885.04193,9.79E-01
52885.09147,-8.55E-01
52885.14102,2.13E+00
52885.18228,-2.16E+00
52885.22347,5.14E+00
52885.26492,-1.46E+00
52885.31374,1.52E+00
52885.35834,-1.26E+00
52885.39568,-3.00E+00
52885.43799,9.97E-01
52885.46541,3.31E+00
52885.51491,1.98E+00
52885.56123,1.58E+00
52885.60248,7.96E-01
52885.64468,6.66E-01
52885.68594,3.06E+00
52885.72747,3.99E+00
52885.76779,3.18E+00
52885.80918,-7.67E-01
52885.85058,-1.78E+00
52885.89338,3.16E+00
52885.92499,-2.65E-02
52885.94362,1.58E+00
52885.9758,1.35E+00
52886.0224,4.71E-01
52886.06188,1.09E+00
52886.59194,8.54E-01
52886.64734,2.77E+00
52886.68592,2.14E+00
52886.72637,1.76E+00
52886.76495,1.18E+00
52886.80452,7.49E-01
52886.84402,2.18E+00
52886.88356,2.39E+00
52886.924,3.14E+00
52886.96262,1.62E+00
52887.00302,3.56E+00
52887.0416,1.20E+00
52887.08119,2.06E+00
52887.12069,-4.74E-01
52887.16024,2.09E-01
52887.19976,1.65E+00
52887.23922,2.63E+00
52887.2788,7.01E-01
52887.31833,4.55E+00
52887.35878,-2.43E-01
52887.43746,1.16E+00
52887.47616,1.46E+00
52887.51663,1.76E-01
52887.55614,-2.06E-01
52887.59472,1.44E+00
52887.63426,1.61E+00
52887.6738,1.26E+00
52887.71333,3.17E+00
52887.75285,2.24E+00
52887.79232,1.02E-01
52887.83319,1.75E+00
52887.87669,1.50E+00
52887.95954,1.29E+00
52888.00822,-1.52E-01
52888.06999,2.18E+00
52888.13462,3.06E+00
52888.17701,2.82E+00
52888.21652,1.42E+00
52888.25594,2.09E+00
52888.30186,3.04E+00
52888.3488,3.33E+00
52888.38833,3.69E+00
52888.42873,2.72E+00
52888.46733,3.78E+00
52888.50775,2.84E+00
52888.54714,9.30E-01
52888.58661,2.61E+00
52888.62598,3.24E+00
52888.66459,8.75E-01
52888.7041,2.63E+00
52888.74367,3.06E+00
52888.78316,1.40E+00
52888.82271,1.65E+00
52888.86223,2.62E+00
52888.90175,1.27E+00
52888.94123,2.05E+00
52888.98578,1.14E+00
52889.03023,7.84E-01
52889.0698,-1.72E+00
52889.57877,9.48E-01
52889.63599,-1.75E+00
52889.6755,1.33E+00
52889.71504,1.76E+00
52889.75539,-4.17E-01
52889.82101,2.77E+00
52889.84575,8.57E-01
52889.88598,2.30E+00
52889.92823,1.36E+00
52889.9695,2.73E+00
52890.01088,1.08E+00
52890.05212,8.14E-01
52890.09364,4.16E+00
52890.13473,4.73E-01
52890.17637,-4.90E-01
52890.21739,1.01E+00
52890.25779,-4.45E-01
52890.29997,-4.63E-01
52890.34145,-5.33E+00
52890.38262,1.31E+00
52890.42389,6.87E-01
52890.46445,-2.63E+00
52890.50585,1.09E+00
52890.54724,-8.25E-01
52890.58862,-1.99E+00
52890.63002,-2.59E-01
52890.67141,1.24E-01
52890.71279,-2.63E-01
52890.75498,2.39E+00
52890.79629,4.14E+00
52890.83772,6.50E+00
52890.8798,3.86E+00
52890.93867,2.16E+00
52890.98007,1.32E+00
52891.0211,-8.20E-01
52891.07294,2.48E+00
52891.12481,3.63E+00
52891.1663,2.74E+00
52891.20769,3.34E+00
52891.24887,3.86E+00
52891.29444,2.09E+00
52891.34102,1.43E+00
52891.38241,3.47E+00
52891.42382,1.60E+00
52891.46517,2.64E+00
52891.50658,2.81E+00
52891.54888,1.34E+00
52891.59015,1.31E-01
52891.63143,1.34E+00
52891.67288,2.60E+00
52891.71335,2.58E+00
52891.75567,2.80E+00
52891.79708,2.55E+00
52891.83065,2.13E+00
52891.87864,5.96E+00
52891.9209,2.78E+00
52891.96688,3.29E+00
52892.01267,6.52E-01
52892.57098,4.59E+00
52892.62168,6.27E+00
52892.65837,2.15E+00
52892.71301,3.51E+00
52892.75367,5.97E+00
52892.79507,2.00E+00
52892.83644,2.83E+00
52892.87851,5.27E-01
52892.91874,1.70E+00
52892.96013,-9.16E-01
52893.00245,8.99E-01
52893.04292,-2.04E-01
52893.08517,1.38E+00
52893.1265,1.19E+00
52893.16701,2.79E+00
52893.2093,1.90E+00
52893.25048,3.34E+00
52893.29194,1.23E+00
52893.33237,-9.35E-01
52893.37377,-3.09E-01
52893.41514,2.13E+00
52893.45654,1.00E+00
52893.49878,1.41E+00
52893.54009,2.86E+00
52893.58152,1.78E+00
52893.6227,3.00E+00
52893.66409,1.70E+00
52893.70535,-8.15E-02
52893.74671,-4.56E-01
52893.78789,-1.60E+00
52893.82924,-2.16E-01
52893.87055,1.02E+00
52893.9294,4.50E+00
52893.97058,9.60E+00
52894.01189,2.88E-02
52894.05395,-2.86E+00
52894.08503,4.30E+00
52894.11582,4.78E+00
52894.1572,-3.45E+00
52894.19858,2.88E+00
52894.23999,2.02E-01
52894.28634,4.17E+00
52894.33271,1.83E+00
52894.3749,1.51E+00
52894.41615,-1.25E+00
52894.45743,-5.07E-01
52894.49869,-1.45E+00
52894.54018,1.19E+00
52894.58137,-2.00E+00
52894.62251,-1.36E+00
52894.66385,-1.79E+00
52894.70344,2.34E+00
52894.74661,2.57E+00
52894.78772,4.12E+00
52894.82926,9.81E-01
52894.8705,1.14E+00
52894.911,-6.45E-01
52894.95827,2.69E+00
52895.00372,-1.12E+00
52895.04512,2.40E-01
52895.54956,3.82E-01
52895.58849,1.68E+00
52895.62078,3.53E+00
52895.66212,2.56E+00
52895.70448,1.65E+00
52895.74571,1.26E+00
52895.78702,3.75E+00
52895.82829,2.39E+00
52895.86967,3.29E-01
52895.91092,2.85E-02
52895.95218,1.44E+00
52895.99369,-1.47E+00
52896.03386,-4.52E-01
52896.07612,-9.99E-01
52896.11759,1.24E+00
52896.1587,4.84E-01
52896.20011,1.85E+00
52896.24135,2.10E+00
52896.28186,-1.64E+00
52896.3232,1.38E-01
52896.36458,1.70E+00
52896.40693,-3.75E+00
52896.44826,6.26E-01
52896.48968,-7.10E-01
52896.53101,4.98E+00
52896.57224,4.33E+00
52896.61352,1.20E+00
52896.6548,4.24E+00
52896.69617,-1.70E-01
52896.73742,-5.66E+00
52896.77862,-5.73E-01
52896.81994,-1.03E+00
52896.86135,5.24E+00
52896.92099,1.90E+00
52896.96217,-6.40E-01
52897.00354,-2.22E-01
52897.05589,1.07E+00
52897.10748,5.73E-01
52897.14888,1.60E+00
52897.19099,1.85E+00
52897.23163,3.97E-01
52897.27816,2.00E+00
52897.32555,3.30E-02
52897.36595,3.65E-01
52897.40739,8.34E-01
52897.4497,2.01E-01
52897.49087,-4.57E-01
52897.53138,1.37E+00
52897.57283,-8.38E-01
52897.61421,-6.97E-01
52897.65649,5.52E-01
52897.69698,1.69E-01
